pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
164,-127.1739,-699.8775,200,200,1.000000,0
165,-314.6543,-650.0701,200,200,1.000000,0
166,-131.9967,-771.5921,200,200,1.000000,0
167,-120.9850,-662.6148,200,200,1.000000,0
168,-247.7576,-620.4338,200,200,1.000000,0
169,-135.1256,-867.8886,200,200,1.000000,0
170,-127.8984,-387.0294,200,200,1.000000,0
171,-375.8540,-520.7230,200,200,1.000000,0
172,-124.9781,-775.6309,200,200,1.000000,0
173,-121.8093,-943.3739,200,200,1.000000,0
174,-125.1545,-1101.1391,200,200,1.000000,0
175,-916.5495,-650.4042,200,200,0.000000,1
176,-129.4582,-774.7751,200,200,1.000000,0
177,-129.1568,-731.8348,200,200,1.000000,0
178,-127.6146,-643.3930,200,200,1.000000,0
179,-123.9655,-515.4794,200,200,1.000000,0
180,-285.4352,-993.3438,200,200,1.000000,0
181,-445.7419,-937.2174,200,200,1.000000,0
182,-883.3595,-987.4142,200,200,1.000000,0
183,-128.7738,-816.9096,200,200,1.000000,0
184,-127.7514,-883.8386,200,200,1.000000,0
185,-907.8870,-647.3131,200,200,0.000000,1
186,-264.0490,-527.5830,200,200,1.000000,0
187,-256.4812,-1057.5841,200,200,1.000000,0
188,-378.8359,-647.9835,200,200,1.000000,0
189,-126.3285,-641.8075,200,200,1.000000,0
190,-132.2107,-563.1165,200,200,1.000000,0
191,-245.3095,-643.6151,200,200,1.000000,0
192,-125.8983,-778.2375,200,200,1.000000,0
193,-918.7902,-809.2856,200,200,0.000000,1
194,-378.7299,-772.4210,200,200,1.000000,0
195,-130.3868,-919.2666,200,200,1.000000,0
196,-894.7368,-646.0790,200,200,0.000000,1
197,-1.6349,-907.3938,200,200,1.000000,0
198,-133.9112,-411.4706,200,200,1.000000,0
199,-1023.2994,-534.8239,200,200,0.000000,1
200,-130.1445,-645.0091,200,200,1.000000,0
201,-130.8868,-967.4883,200,200,1.000000,0
202,-128.5811,-825.2813,200,200,1.000000,0
203,-130.2171,-646.5385,200,200,1.000000,0
204,-4.1270,-671.8707,200,200,1.000000,0
205,-130.7530,-649.3813,200,200,1.000000,0
206,-2.1673,-645.2101,200,200,1.000000,0
207,-1.7388,-968.4400,200,200,1.000000,0
208,-245.1269,-638.6840,200,200,1.000000,0
209,-239.1310,-640.9863,200,200,1.000000,0
210,-4.1536,-686.2653,200,200,1.000000,0
211,-240.1807,-651.9537,200,200,1.000000,0
212,-1009.6849,-780.7754,200,200,0.000000,1
213,-132.3642,-642.4055,200,200,1.000000,0
214,-248.5738,-648.5436,200,200,1.000000,0
215,-1.5651,-650.7917,200,200,1.000000,0
216,-254.5764,-568.1351,200,200,1.000000,0
217,-133.9482,-533.4552,200,200,1.000000,0
218,-238.3220,-658.8605,200,200,1.000000,0
219,-128.1128,-923.6382,200,200,1.000000,0
220,-950.1131,-801.4936,200,200,0.000000,1
221,-124.8385,-788.6366,200,200,1.000000,0
222,-7.2210,-624.7263,200,200,1.000000,0
223,-1038.0777,-513.9254,200,200,0.000000,1
224,-128.5188,-653.3144,200,200,1.000000,0
225,-912.9837,-390.3602,200,200,0.000000,1
226,-130.9087,-657.7073,200,200,1.000000,0
227,-126.0771,-650.2651,200,200,1.000000,0
228,-2.9118,-395.4196,200,200,1.000000,0
229,-125.1551,-612.7429,200,200,1.000000,0
230,-123.7911,-519.2898,200,200,1.000000,0
231,-127.0274,-852.7662,200,200,1.000000,0
232,-977.5781,-648.3841,200,200,0.000000,1
233,-5.1460,-807.0971,200,200,1.000000,0
234,-932.6818,-668.6654,200,200,0.000000,1
235,-124.6244,-770.4384,200,200,1.000000,0
236,-2.7885,-704.1564,200,200,1.000000,0
237,-280.3102,-803.7400,200,200,1.000000,0
238,-584.4418,-513.0997,200,200,0.000000,1
239,-248.8243,-661.4319,200,200,1.000000,0
240,-937.7737,-641.7440,200,200,0.000000,1
241,-3.9117,-656.5324,200,200,1.000000,0
242,-2.8165,-517.1835,200,200,1.000000,0
243,-1023.2413,-516.1754,200,200,0.000000,1
244,-247.1377,-504.5751,200,200,1.000000,0
245,-249.6624,-710.0371,200,200,1.000000,0
246,-127.9299,-1132.2233,200,200,1.000000,0
247,-132.7665,-788.6412,200,200,1.000000,0
248,-132.8079,-823.9341,200,200,1.000000,0
249,-263.6574,-676.2252,200,200,1.000000,0
250,-261.2251,-781.3433,200,200,1.000000,0
251,-127.6447,-515.8847,200,200,1.000000,0
252,-251.5434,-517.5211,200,200,1.000000,0
253,-125.8672,-557.1558,200,200,1.000000,0
254,-268.5859,-752.0156,200,200,1.000000,0
255,-122.8139,-638.2144,200,200,1.000000,0
256,-131.7129,-782.0803,200,200,1.000000,0
257,-132.6846,-772.0268,200,200,1.000000,0
258,-272.5030,-519.4614,200,200,1.000000,0
259,-410.5804,-646.1764,200,200,1.000000,0
260,-125.7591,-704.3170,200,200,1.000000,0
261,-126.2212,-670.6948,200,200,1.000000,0
262,-390.6982,-750.6812,200,200,1.000000,0
263,-1.9351,-850.6618,200,200,1.000000,0
264,-268.7594,-649.2730,200,200,1.000000,0
265,-126.2451,-523.5878,200,200,1.000000,0
266,-259.5410,-942.6301,200,200,1.000000,0
267,-127.0879,-806.5120,200,200,1.000000,0
268,-924.6793,-521.7896,200,200,0.000000,1
269,-251.1938,-828.6334,200,200,1.000000,0
270,-124.3987,-644.1809,200,200,1.000000,0
271,-3.5768,-759.6301,200,200,1.000000,0
272,-342.7286,-767.3168,200,200,1.000000,0
273,-5.0836,-655.0907,200,200,1.000000,0
274,-861.7992,-789.9433,200,200,0.000000,1
275,-129.1581,-798.3626,200,200,1.000000,0
276,-2.9845,-647.3784,200,200,1.000000,0
277,-128.0984,-547.7989,200,200,1.000000,0
278,-1.5559,-643.9812,200,200,1.000000,0
279,-2.7180,-811.0972,200,200,1.000000,0
280,-993.8017,-510.7576,200,200,0.000000,1
281,-121.6444,-643.0663,200,200,1.000000,0
282,-391.5282,-907.9366,200,200,1.000000,0
283,-129.1921,-646.7411,200,200,1.000000,0
284,-129.9515,-691.8175,200,200,1.000000,0
285,-1037.7170,-671.4446,200,200,0.000000,1
286,-3.1827,-938.4785,200,200,1.000000,0
287,-126.3719,-519.3567,200,200,1.000000,0
288,-130.7741,-773.9943,200,200,1.000000,0
289,-130.4340,-587.6651,200,200,1.000000,0
290,-253.9894,-511.6921,200,200,1.000000,0
291,-1057.5425,-701.5397,200,200,0.000000,1
292,-127.2899,-644.6775,200,200,1.000000,0
293,-126.7839,-547.2696,200,200,1.000000,0
294,-914.7884,-512.0072,200,200,0.000000,1
295,-135.8025,-1144.9347,200,200,1.000000,0
296,-126.7461,-785.6417,200,200,1.000000,0
297,-130.5980,-811.7559,200,200,1.000000,0
298,-259.4620,-643.4446,200,200,1.000000,0
299,-131.9910,-708.5523,200,200,1.000000,0
300,-296.2652,-805.0757,200,200,1.000000,0
301,-244.1329,-1013.8701,200,200,1.000000,0
302,-127.4749,-783.5724,200,200,1.000000,0
303,-931.1889,-522.0746,200,200,0.000000,1
304,-130.4601,-870.8853,200,200,1.000000,0
305,-384.0432,-826.9985,200,200,1.000000,0
306,-122.5400,-847.9468,200,200,1.000000,0
307,-365.8331,-874.2237,200,200,1.000000,0
308,-130.7131,-791.9962,200,200,1.000000,0
309,-126.7993,-646.8667,200,200,1.000000,0
310,-415.5150,-516.6535,200,200,1.000000,0
311,-121.6993,-515.9070,200,200,1.000000,0
312,-1047.8681,-813.2565,200,200,0.000000,1
313,-446.1137,-527.1423,200,200,1.000000,0
314,-256.3489,-655.8166,200,200,1.000000,0
315,-130.9708,-656.8373,200,200,1.000000,0
316,-911.9773,-527.2993,200,200,0.000000,1
317,-5.6809,-787.1674,200,200,1.000000,0
318,-126.6354,-646.7111,200,200,1.000000,0
319,-975.6605,-651.0120,200,200,0.000000,1
320,-137.9188,-644.1453,200,200,1.000000,0
321,-258.2768,-729.5536,200,200,1.000000,0
322,-139.2627,-517.6261,200,200,1.000000,0
323,-128.2887,-851.0393,200,200,1.000000,0
324,-128.8461,-776.4468,200,200,1.000000,0
325,-287.3707,-970.1291,200,200,1.000000,0
326,-267.0032,-788.2516,200,200,1.000000,0
327,-1.5206,-644.4160,200,200,1.000000,0
328,-130.9657,-635.1248,200,200,1.000000,0
329,-123.3165,-797.7863,200,200,1.000000,0
330,-790.8274,-761.2528,200,200,0.000000,1
331,-120.3638,-916.1740,200,200,1.000000,0
332,-125.5795,-960.1831,200,200,1.000000,0
333,-3.1550,-822.7715,200,200,1.000000,0
334,-942.2014,-955.8222,200,200,0.999999,0
335,-259.0938,-741.4219,200,200,1.000000,0
336,-1.8813,-922.6024,200,200,1.000000,0
337,-128.4855,-788.4006,200,200,1.000000,0
338,-132.7452,-810.2915,200,200,1.000000,0
339,-1.7972,-654.8952,200,200,1.000000,0
340,-1.8265,-792.8647,200,200,1.000000,0
341,-132.2363,-861.6296,200,200,1.000000,0
342,-125.0281,-774.6949,200,200,1.000000,0
343,-1.9523,-651.6590,200,200,1.000000,0
344,-133.7113,-638.8081,200,200,1.000000,0
345,-128.4133,-918.2549,200,200,1.000000,0
346,-536.4830,-798.5216,200,200,1.000000,0
347,-131.2700,-826.4038,200,200,1.000000,0
348,-259.2746,-517.9514,200,200,1.000000,0
349,-264.1276,-520.5101,200,200,1.000000,0
350,-125.9724,-645.6627,200,200,1.000000,0
351,-123.7758,-516.0963,200,200,1.000000,0
352,-1.2652,-533.0434,200,200,1.000000,0
353,-1.4005,-640.2736,200,200,1.000000,0
354,-130.9278,-614.0343,200,200,1.000000,0
355,-260.8757,-652.7922,200,200,1.000000,0
356,-123.8813,-908.0545,200,200,1.000000,0
357,-131.5064,-729.2493,200,200,1.000000,0
358,-124.6845,-881.2678,200,200,1.000000,0
359,-128.6503,-655.2694,200,200,1.000000,0
360,-129.7339,-512.5821,200,200,1.000000,0
361,-123.9515,-768.5831,200,200,1.000000,0
362,-338.7243,-645.2369,200,200,1.000000,0
363,-2.2891,-804.4781,200,200,1.000000,0
364,-2.8413,-620.9490,200,200,1.000000,0
365,-299.3833,-508.6040,200,200,1.000000,0
366,-129.8394,-637.2313,200,200,1.000000,0
367,-245.9155,-1141.1186,200,200,1.000000,0
368,-131.6664,-648.4240,200,200,1.000000,0
369,-934.1695,-673.9447,200,200,0.000000,1
370,-951.3997,-776.9956,200,200,0.000000,1
371,-127.0544,-521.5728,200,200,1.000000,0
372,-241.0035,-511.8607,200,200,1.000000,0
373,-954.1842,-826.8092,200,200,0.000000,1
374,-262.2918,-773.5936,200,200,1.000000,0
375,-244.4453,-387.8543,200,200,1.000000,0
376,-269.6585,-520.5414,200,200,1.000000,0
377,-129.7167,-548.0445,200,200,1.000000,0
378,-130.3408,-512.8971,200,200,1.000000,0
379,-351.8424,-680.1075,200,200,1.000000,0
380,-127.1766,-639.7576,200,200,1.000000,0
381,-1053.1726,-907.9856,200,200,0.000000,1
382,-247.3203,-680.9770,200,200,1.000000,0
383,-1.4641,-961.1589,200,200,1.000000,0
384,-133.0252,-515.4604,200,200,1.000000,0
385,-122.2454,-516.5007,200,200,1.000000,0
386,-273.1035,-811.1549,200,200,1.000000,0
387,-126.3877,-730.6884,200,200,1.000000,0
388,-122.1398,-770.3932,200,200,1.000000,0
389,-128.6310,-780.0252,200,200,1.000000,0
390,-125.7861,-958.0984,200,200,1.000000,0
391,-943.2704,-637.8186,200,200,0.000000,1
392,-130.4921,-663.6561,200,200,1.000000,0
393,-129.0090,-515.6457,200,200,1.000000,0
394,-129.1809,-640.9004,200,200,1.000000,0
395,-2.2462,-867.6009,200,200,1.000000,0
396,-1.8871,-753.2340,200,200,1.000000,0
397,-131.8525,-974.8915,200,200,1.000000,0
398,-136.1239,-974.4937,200,200,1.000000,0
399,-912.9408,-769.4048,200,200,0.000000,1
400,-999.0764,-516.4232,200,200,0.000000,1
401,-314.5679,-512.2145,200,200,1.000000,0
402,-367.3765,-517.2650,200,200,1.000000,0
403,-130.3227,-515.4789,200,200,1.000000,0
404,-2.9348,-795.5580,200,200,1.000000,0
405,-271.7692,-716.9723,200,200,1.000000,0
406,-260.6093,-514.6143,200,200,1.000000,0
407,-365.5825,-524.2338,200,200,1.000000,0
408,-139.3252,-792.9044,200,200,1.000000,0
409,-129.8777,-780.7452,200,200,1.000000,0
410,-125.2782,-838.4429,200,200,1.000000,0
411,-1.5536,-638.1531,200,200,1.000000,0
412,-131.6517,-651.5530,200,200,1.000000,0
413,-126.3582,-384.2893,200,200,1.000000,0
414,-248.0250,-784.8125,200,200,1.000000,0
415,-343.6009,-654.1862,200,200,1.000000,0
416,-124.5757,-464.1114,200,200,1.000000,0
417,-246.5353,-976.2005,200,200,1.000000,0
418,-281.0231,-958.6592,200,200,1.000000,0
419,-237.2687,-896.6245,200,200,1.000000,0
420,-126.0785,-722.6447,200,200,1.000000,0
421,-1003.4299,-631.1640,200,200,0.000000,1
422,-128.7052,-728.1421,200,200,1.000000,0
423,-370.8978,-658.6754,200,200,1.000000,0
424,-126.5708,-642.9469,200,200,1.000000,0
425,-1037.5629,-783.7003,200,200,0.000000,1
426,-246.7458,-642.6244,200,200,1.000000,0
427,-295.5845,-803.8444,200,200,1.000000,0
428,-128.9413,-774.1858,200,200,1.000000,0
429,-127.7007,-686.6802,200,200,1.000000,0
430,-347.9204,-644.3999,200,200,1.000000,0
431,-1.4441,-515.8824,200,200,1.000000,0
432,-258.1117,-757.9899,200,200,1.000000,0
433,-1048.1317,-972.7986,200,200,0.000000,1
434,-2.1323,-826.1751,200,200,1.000000,0
435,-127.1762,-510.1931,200,200,1.000000,0
436,-128.1676,-808.7024,200,200,1.000000,0
437,-254.4763,-1002.3713,200,200,1.000000,0
438,-255.6392,-527.3278,200,200,1.000000,0
439,-127.0684,-982.5897,200,200,1.000000,0
440,-130.5379,-778.0101,200,200,1.000000,0
441,-127.0352,-715.4304,200,200,1.000000,0
442,-1054.4946,-517.8997,200,200,0.000000,1
443,-916.8243,-767.3186,200,200,0.000000,1
444,-1032.8936,-779.7774,200,200,0.000000,1
445,-133.8285,-516.9412,200,200,1.000000,0
446,-1038.8126,-519.8048,200,200,0.000000,1
447,-132.3878,-678.1214,200,200,1.000000,0
448,-239.6503,-704.2787,200,200,1.000000,0
449,-1047.7146,-1034.6454,200,200,0.000002,1
450,-1.9494,-875.7071,200,200,1.000000,0
451,-331.3617,-654.7194,200,200,1.000000,0
452,-270.7951,-802.9336,200,200,1.000000,0
453,-254.4442,-789.2962,200,200,1.000000,0
454,-122.3748,-648.5242,200,200,1.000000,0
455,-375.9043,-638.4841,200,200,1.000000,0
456,-132.2916,-709.8990,200,200,1.000000,0
457,-1.7716,-646.1748,200,200,1.000000,0
458,-376.6482,-783.6033,200,200,1.000000,0
459,-132.8744,-520.6913,200,200,1.000000,0
460,-256.7857,-516.1656,200,200,1.000000,0
461,-246.1251,-632.1419,200,200,1.000000,0
462,-131.6377,-775.7366,200,200,1.000000,0
463,-2.2394,-890.4274,200,200,1.000000,0
464,-2.2075,-518.6140,200,200,1.000000,0
465,-130.5070,-783.3057,200,200,1.000000,0
466,-789.8442,-806.2373,200,200,1.000000,0
467,-127.9265,-515.2902,200,200,1.000000,0
468,-130.4688,-529.6111,200,200,1.000000,0
469,-646.3436,-516.0396,200,200,0.000000,1
470,-262.1042,-642.5776,200,200,1.000000,0
471,-272.9979,-718.6912,200,200,1.000000,0
472,-257.3787,-901.6425,200,200,1.000000,0
473,-130.0915,-740.8768,200,200,1.000000,0
474,-128.7899,-537.2107,200,200,1.000000,0
475,-127.9414,-926.4579,200,200,1.000000,0
476,-127.3076,-643.0421,200,200,1.000000,0
477,-1055.5418,-528.2631,200,200,0.000000,1
478,-346.7963,-929.1246,200,200,1.000000,0
479,-1005.7830,-653.3161,200,200,0.000000,1
480,-370.3927,-735.8602,200,200,1.000000,0
481,-126.5395,-645.3933,200,200,1.000000,0
482,-126.5906,-826.7798,200,200,1.000000,0
483,-131.8244,-653.3370,200,200,1.000000,0
484,-268.1699,-637.6119,200,200,1.000000,0
485,-269.2527,-778.3665,200,200,1.000000,0
486,-130.4128,-766.0299,200,200,1.000000,0
487,-257.8592,-515.0479,200,200,1.000000,0
488,-1.7982,-517.3508,200,200,1.000000,0
489,-291.0025,-1064.8240,200,200,1.000000,0
490,-129.5999,-517.7729,200,200,1.000000,0
491,-973.1657,-644.9685,200,200,0.000000,1
492,-981.3721,-793.7942,200,200,0.000000,1
493,-128.6192,-740.8022,200,200,1.000000,0
494,-253.2699,-645.5346,200,200,1.000000,0
495,-286.0755,-673.9385,200,200,1.000000,0
496,-128.8392,-645.8118,200,200,1.000000,0
497,-986.6398,-643.6904,200,200,0.000000,1
498,-251.5625,-928.4225,200,200,1.000000,0
499,-127.0273,-791.9567,200,200,1.000000,0
500,-1.7198,-641.9134,200,200,1.000000,0
501,-258.8021,-638.9843,200,200,1.000000,0
502,-924.8967,-611.3229,200,200,0.000000,1
503,-1020.3145,-517.7004,200,200,0.000000,1
504,-122.5051,-587.0701,200,200,1.000000,0
505,-370.5304,-545.5478,200,200,1.000000,0
506,-128.9059,-890.3247,200,200,1.000000,0
507,-262.5716,-589.8074,200,200,1.000000,0
508,-125.6262,-698.7855,200,200,1.000000,0
509,-240.6417,-889.2651,200,200,1.000000,0
510,-274.5351,-514.5381,200,200,1.000000,0
511,-1054.3390,-729.2550,200,200,0.000000,1
512,-5.0311,-393.5168,200,200,1.000000,0
513,-444.2567,-853.1216,200,200,1.000000,0
514,-925.8721,-640.9816,200,200,0.000000,1
515,-134.7258,-378.5598,200,200,1.000000,0
516,-253.6776,-515.2573,200,200,1.000000,0
517,-1054.7139,-649.7771,200,200,0.000000,1
518,-122.4432,-653.3081,200,200,1.000000,0
519,-1027.5453,-844.1431,200,200,0.000000,1
520,-249.1775,-927.1952,200,200,1.000000,0
521,-1.9714,-500.9544,200,200,1.000000,0
522,-271.7911,-677.9351,200,200,1.000000,0
523,-123.9469,-770.0672,200,200,1.000000,0
524,-251.4300,-516.0006,200,200,1.000000,0
525,-1046.6814,-663.3162,200,200,0.000000,1
526,-125.3253,-480.5475,200,200,1.000000,0
527,-130.1944,-520.8182,200,200,1.000000,0
528,-255.2458,-653.2421,200,200,1.000000,0
529,-262.7018,-643.7595,200,200,1.000000,0
530,-238.4378,-812.4114,200,200,1.000000,0
531,-119.5702,-628.0308,200,200,1.000000,0
532,-1.5657,-771.2068,200,200,1.000000,0
533,-363.7090,-625.9653,200,200,1.000000,0
534,-245.6128,-647.8267,200,200,1.000000,0
535,-2.9999,-666.5711,200,200,1.000000,0
536,-127.1545,-616.7450,200,200,1.000000,0
537,-246.6220,-520.8069,200,200,1.000000,0
538,-899.3982,-917.7318,200,200,1.000000,0
539,-945.8881,-875.1049,200,200,0.000000,1
540,-2.1590,-867.2581,200,200,1.000000,0
541,-3.5785,-620.0697,200,200,1.000000,0
542,-131.1270,-635.5251,200,200,1.000000,0
543,-983.1278,-781.9030,200,200,0.000000,1
544,-127.8155,-905.8209,200,200,1.000000,0
545,-258.7365,-519.0079,200,200,1.000000,0
546,-128.6063,-727.0611,200,200,1.000000,0
547,-131.8703,-683.8634,200,200,1.000000,0
548,-119.0647,-780.9120,200,200,1.000000,0
549,-274.9926,-514.2390,200,200,1.000000,0
550,-131.6581,-652.2803,200,200,1.000000,0
551,-239.5004,-882.1215,200,200,1.000000,0
552,-133.0034,-829.9348,200,200,1.000000,0
553,-128.9536,-516.8983,200,200,1.000000,0
