pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
53,90.6404,-5.3762,159,999,1.000000,0
54,94.5693,92.6078,86,608,0.876695,0
55,94.5612,91.2018,86,620,0.966412,0
56,94.3880,91.9281,88,765,0.921285,1
57,94.6411,91.8742,86,956,0.940860,0
58,91.5346,-3.6588,157,999,1.000000,0
59,91.4734,92.2547,157,879,0.314040,1
60,94.5600,91.0233,86,698,0.971713,0
61,91.5270,91.5598,157,540,0.491799,1
62,93.5056,-1.9128,102,999,1.000000,0
63,94.6475,-1.1560,86,999,1.000000,0
64,93.5178,-2.0677,102,999,1.000000,0
65,93.9904,92.1790,94,878,0.859526,0
66,94.5294,89.2713,86,939,0.994822,0
67,94.4449,92.7032,87,454,0.850899,0
68,91.5145,87.6630,158,915,0.979196,0
69,94.3150,90.0399,89,935,0.986280,0
70,94.6295,-1.0957,86,999,1.000000,0
71,94.0568,-1.7458,93,999,1.000000,0
72,94.4447,91.6063,87,692,0.944712,0
73,91.2918,88.8985,160,637,0.916310,0
74,93.9907,92.0835,94,882,0.870703,0
75,93.9974,-4.1359,94,999,1.000000,0
76,94.3236,92.5740,89,610,0.851898,0
77,94.4502,91.0137,87,622,0.968827,0
78,94.3826,89.1283,88,711,0.994802,0
79,94.5885,91.9503,86,841,0.933281,0
80,94.2522,91.3671,90,542,0.947103,0
81,94.3206,90.2714,89,896,0.982862,0
82,93.9937,92.4368,94,532,0.825908,0
83,94.3845,-8.1627,88,999,1.000000,0
84,94.1304,-2.8074,92,999,1.000000,0
85,94.5313,-1.0961,86,999,1.000000,0
86,93.9968,92.0022,94,921,0.880231,0
87,91.3713,88.4137,159,641,0.950623,0
88,94.6164,90.8825,86,547,0.976657,0
89,91.5926,87.3226,157,994,0.986211,0
90,94.3927,90.4453,88,628,0.981062,0
91,94.5823,-1.5946,86,999,1.000000,0
92,94.5385,-1.3555,86,999,1.000000,0
93,93.7302,92.0291,98,688,0.845678,0
94,91.5786,-2.8933,157,999,1.000000,0
95,91.5609,87.0052,157,731,0.989602,0
96,94.5611,92.0411,86,764,0.925532,0
97,91.5546,92.1496,157,916,0.355508,0
98,94.1329,-1.3167,92,999,1.000000,0
99,94.4505,-1.2026,87,999,1.000000,0
100,94.4448,-1.1066,87,999,1.000000,0
101,91.5594,87.9386,157,646,0.973938,0
102,93.9330,88.1312,95,796,0.996987,0
103,91.4193,-1.1667,159,999,1.000000,0
104,91.5867,91.6963,157,615,0.472630,0
105,91.3010,92.7348,160,454,0.192509,1
106,94.4481,91.4174,87,770,0.953943,0
107,91.1489,88.1424,158,644,0.952868,0
108,90.5078,88.3623,161,908,0.895240,0
109,94.3252,91.2254,89,817,0.956884,0
110,94.0604,90.3632,93,857,0.975805,0
111,94.4454,-1.1187,87,999,1.000000,0
112,94.2526,92.5275,90,535,0.848785,0
113,91.5059,-1.1155,158,999,1.000000,0
114,94.5348,92.6027,86,531,0.873484,0
115,93.7965,92.0891,97,993,0.846499,1
116,93.2301,91.6246,107,844,0.832785,0
117,94.5598,92.1085,86,611,0.920652,0
118,90.5538,90.4613,160,894,0.523085,0
119,94.6246,85.4281,86,976,0.999899,0
120,94.6107,91.6072,86,692,0.952735,0
121,91.5896,92.5869,157,608,0.269464,1
122,94.3155,-4.9476,89,999,1.000000,0
123,93.1733,92.1873,108,918,0.728288,0
124,91.2990,-1.0943,160,999,1.000000,0
125,90.5549,-6.9463,160,999,1.000000,0
126,93.6743,-1.1519,99,999,1.000000,0
127,94.4445,-1.2316,87,999,1.000000,0
128,91.3175,92.2960,160,614,0.273192,0
129,94.5566,92.7624,86,453,0.857442,0
130,94.5814,-1.1475,87,999,1.000000,0
131,91.5187,-4.0953,158,999,1.000000,0
132,93.5030,-2.3344,102,999,1.000000,0
133,94.4518,92.3608,87,609,0.890031,0
134,91.3755,-1.1705,157,999,1.000000,0
135,94.6126,92.7924,86,454,0.860594,0
136,94.3276,91.8628,89,537,0.921639,1
137,94.6278,-1.2030,86,999,1.000000,0
138,94.2567,-1.1909,90,999,1.000000,0
139,94.0619,91.8882,93,771,0.897859,0
140,94.5536,92.5627,86,531,0.879844,0
141,93.9923,92.3763,94,802,0.834249,1
142,93.9347,92.0322,95,688,0.870172,0
143,94.4501,84.2001,87,609,0.999965,0
144,94.6328,92.3384,86,609,0.908411,0
145,93.3438,91.7942,105,848,0.824853,0
146,91.2421,86.5596,158,736,0.990829,0
147,94.3814,90.3674,88,895,0.982260,0
148,91.3675,-1.1025,159,999,1.000000,0
149,94.1250,-1.3420,92,999,1.000000,0
150,91.5253,92.0212,158,688,0.378498,0
151,90.5545,-1.1186,160,999,1.000000,0
152,93.6276,92.6133,100,454,0.733853,0
153,94.4445,92.2983,87,614,0.895313,0
154,94.5996,91.9318,86,765,0.935102,0
155,90.7317,-1.1285,159,999,1.000000,0
156,91.0585,92.0370,158,764,0.273179,1
157,94.2512,89.5502,90,784,0.990996,0
158,94.5292,-2.0847,86,999,1.000000,0
159,94.4453,-1.0941,87,999,1.000000,0
160,91.4947,91.2704,157,543,0.555839,0
161,91.3902,-1.2360,157,999,1.000000,0
162,93.9344,90.8767,95,555,0.955113,0
163,91.4347,91.9118,157,689,0.382939,1
164,91.5936,89.9340,157,858,0.840180,0
165,91.4067,-7.6905,157,999,1.000000,0
166,93.7985,88.0030,97,645,0.996968,0
167,94.4475,-1.3273,87,999,1.000000,0
168,93.4444,92.0171,103,883,0.806477,0
169,91.5258,92.3592,157,609,0.302925,1
170,94.4462,-3.0681,87,999,1.000000,0
171,91.4333,-1.5152,157,999,1.000000,0
172,91.4051,89.5637,157,555,0.863114,0
173,94.1910,91.2986,91,619,0.947467,0
174,91.5936,-1.1053,157,999,1.000000,0
175,91.0043,89.5156,158,975,0.815877,0
176,91.4875,89.6264,158,898,0.865419,0
177,93.9898,-2.6886,94,999,1.000000,0
178,93.9339,91.3150,95,999,0.932068,0
179,94.1262,92.3646,92,763,0.853401,0
180,94.4469,92.1426,87,919,0.909237,0
181,94.3924,-1.1589,88,999,1.000000,0
182,90.8811,-3.7444,158,999,1.000000,0
183,94.5984,91.2017,86,620,0.967600,0
184,91.5697,-1.0944,157,999,1.000000,0
185,94.3126,92.2395,89,916,0.888261,0
186,94.4526,92.4124,87,532,0.884956,0
187,93.3524,-1.2169,105,999,1.000000,0
188,94.5478,88.5158,86,983,0.997605,0
189,94.3794,-1.1839,88,999,1.000000,0
190,94.4450,91.8818,87,460,0.928454,0
191,94.5472,91.4139,86,922,0.958246,0
192,94.4529,-1.1307,87,999,1.000000,0
193,94.3171,90.9241,89,927,0.967483,0
194,90.6423,87.3519,159,880,0.964101,0
195,91.5927,92.0890,157,458,0.378401,0
196,91.4186,89.5338,157,861,0.868171,0
197,94.2643,91.5195,90,845,0.939617,0
198,94.4447,92.5410,87,609,0.870304,0
199,90.6583,91.8818,159,460,0.227312,1
