pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
139,500.0000,38.0000,500,38,1.000000,0
140,500.0000,23.0000,500,23,1.000000,0
141,500.0000,28.0000,500,28,1.000000,0
142,500.0000,14.0000,500,14,1.000000,0
143,500.0000,40.0000,500,40,1.000000,0
144,500.0000,63.0000,500,63,1.000000,0
145,500.0000,21.0000,500,21,1.000000,0
146,500.0000,17.0000,500,17,1.000000,0
147,500.0000,28.0000,500,28,1.000000,0
148,500.0000,33.0000,500,33,1.000000,0
149,500.0000,22.0000,500,22,1.000000,0
150,500.0000,21.0000,500,21,1.000000,0
151,500.0000,30.0000,500,30,1.000000,0
152,500.0000,16.0000,500,16,1.000000,0
153,500.0000,21.0000,500,21,1.000000,0
154,500.0000,23.0000,500,23,1.000000,0
155,500.0000,15.0000,500,15,1.000000,0
156,500.0000,17.0000,500,17,1.000000,0
157,500.0000,10.0000,500,10,1.000000,0
158,500.0000,14.0000,500,14,1.000000,0
159,500.0000,20.0000,500,20,1.000000,0
160,500.0000,13.0000,500,13,1.000000,0
161,500.0000,12.0000,500,12,1.000000,0
162,500.0000,24.0000,500,24,1.000000,0
163,500.0000,19.0000,500,19,1.000000,0
164,500.0000,19.0000,500,19,1.000000,0
165,500.0000,18.0000,500,18,1.000000,0
166,500.0000,22.0000,500,22,1.000000,0
167,500.0000,13.0000,500,13,1.000000,0
168,500.0000,29.0000,500,29,1.000000,0
169,500.0000,41.0000,500,41,1.000000,0
170,500.0000,16.0000,500,16,1.000000,0
171,500.0000,11.0000,500,11,1.000000,0
172,500.0000,13.0000,500,13,1.000000,0
173,500.0000,39.0000,500,39,1.000000,0
174,500.0000,12.0000,500,12,1.000000,0
175,500.0000,11.0000,500,11,1.000000,0
176,500.0000,14.0000,500,14,1.000000,0
177,500.0000,30.0000,500,30,1.000000,0
178,500.0000,16.0000,500,16,1.000000,0
179,500.0000,16.0000,500,16,1.000000,0
180,500.0000,19.0000,500,19,1.000000,0
181,500.0000,25.0000,500,25,1.000000,0
182,500.0000,17.0000,500,17,1.000000,0
183,500.0000,15.0000,500,15,1.000000,0
184,500.0000,28.0000,500,28,1.000000,0
185,500.0000,15.0000,500,15,1.000000,0
186,500.0000,25.0000,500,25,1.000000,0
187,500.0000,20.0000,500,20,1.000000,0
188,500.0000,22.0000,500,22,1.000000,0
189,500.0000,16.0000,500,16,1.000000,0
190,500.0000,22.0000,500,22,1.000000,0
191,500.0000,17.0000,500,17,1.000000,0
192,500.0000,13.0000,500,13,1.000000,0
193,500.0000,30.0000,500,30,1.000000,0
194,500.0000,22.0000,500,22,1.000000,0
195,500.0000,11.0000,500,11,1.000000,0
196,500.0000,14.0000,500,14,1.000000,0
197,500.0000,30.0000,500,30,1.000000,0
198,500.0000,18.0000,500,18,1.000000,0
199,500.0000,17.0000,500,17,1.000000,0
