pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
95,91.5211,-7.6966,158,999,1.000000,0
96,93.7992,92.4314,97,685,0.797022,0
97,93.4994,91.4088,102,694,0.889979,0
98,93.6852,91.9994,99,955,0.843666,0
99,94.5917,89.2476,87,901,0.995246,0
100,94.4469,92.1586,87,994,0.907904,1
101,94.0642,90.4562,93,704,0.973609,0
102,90.9319,91.6250,158,996,0.333349,0
103,94.4445,92.6586,87,532,0.856417,0
104,90.8443,91.8937,158,613,0.259340,0
105,93.5571,87.2288,101,653,0.998218,0
106,91.2761,92.5086,158,608,0.225750,1
107,94.5994,91.4213,86,846,0.960001,0
108,94.5603,-1.5426,86,999,1.000000,0
109,94.0695,-6.2956,93,999,1.000000,0
110,91.4856,92.4340,157,685,0.279199,1
111,91.5823,-6.0722,157,999,1.000000,0
112,91.5511,92.1500,157,616,0.354590,1
113,94.3152,-3.1029,89,999,1.000000,0
114,93.5163,92.4060,102,801,0.752177,0
115,91.5905,92.3061,157,803,0.328357,1
116,90.6488,-1.2465,159,999,1.000000,0
117,94.0570,-11.8564,93,999,1.000000,0
118,94.6026,90.8861,86,547,0.976259,0
119,93.6215,-1.3518,100,999,1.000000,0
120,90.4348,91.7826,162,461,0.206223,1
121,93.6894,90.8222,99,624,0.946203,0
122,94.3140,92.5405,89,609,0.854897,0
123,91.3729,-1.4022,157,999,1.000000,0
124,94.4495,-1.1099,87,999,1.000000,0
125,94.5772,92.3407,86,609,0.903478,0
126,94.1909,92.4989,91,611,0.844477,0
127,94.3242,92.4340,89,686,0.868778,0
128,94.3898,88.1638,88,872,0.998027,0
129,94.5728,92.2657,87,839,0.909463,0
130,94.6301,92.3158,86,686,0.910052,0
131,94.5305,92.4458,86,455,0.889413,0
132,94.2666,-1.1846,90,999,1.000000,0
133,94.3732,89.9424,88,629,0.988234,0
134,94.5820,92.6873,86,532,0.869286,0
135,94.3738,89.7445,88,974,0.990333,0
136,94.5482,92.0887,86,993,0.921253,0
137,93.7960,92.0962,97,882,0.845516,0
138,94.3260,86.5264,89,736,0.999590,0
139,93.2845,-1.2146,106,999,1.000000,0
140,94.3190,91.4609,89,541,0.945732,0
141,94.4456,87.8233,87,799,0.998671,0
142,94.5844,-8.7468,86,999,1.000000,0
143,94.4445,91.8509,87,880,0.930450,0
144,91.5325,88.4806,157,869,0.954866,0
145,94.5319,90.7284,86,625,0.978193,0
146,91.4119,88.5885,159,563,0.943925,0
147,94.6141,91.4233,86,884,0.960488,0
148,94.6079,91.9690,86,917,0.933325,0
149,94.6088,89.4850,86,785,0.994082,0
150,94.4449,92.2985,87,462,0.895340,0
151,94.5717,92.4740,86,686,0.890672,0
152,94.4448,89.7737,87,630,0.990725,0
153,94.3199,89.1281,89,711,0.994469,0
154,93.9236,89.5161,95,632,0.987961,0
155,93.3547,91.4935,105,617,0.865437,0
156,94.3899,88.3026,88,947,0.997734,0
157,94.4445,91.6145,87,768,0.944278,0
158,94.5888,-1.1103,86,999,1.000000,0
159,94.1897,90.4536,91,704,0.976709,0
160,93.4974,91.9398,102,765,0.826011,1
161,93.8709,92.1822,96,954,0.844059,0
162,91.5882,91.3012,157,619,0.571251,0
163,94.5997,-4.7156,86,999,1.000000,0
164,94.5396,90.1943,86,550,0.987199,0
165,94.5363,91.7277,86,805,0.943139,0
166,94.3183,89.4530,89,632,0.992349,0
167,91.4916,92.6511,157,532,0.238759,1
168,94.5367,92.3023,86,533,0.903294,0
169,91.4466,91.9963,157,917,0.365932,1
170,93.5168,92.7504,102,455,0.682730,0
171,94.3877,92.5297,88,608,0.865064,0
172,94.2657,91.9911,90,993,0.906746,1
173,91.3648,-1.1017,157,999,1.000000,0
174,94.4457,91.9824,87,459,0.921532,0
175,94.6233,92.4251,86,532,0.900095,0
176,94.6169,91.8494,86,956,0.940892,0
177,90.9344,91.2247,158,848,0.427932,0
178,91.4622,92.1145,157,919,0.342472,1
179,94.2002,91.8311,91,804,0.914446,0
180,94.5426,-1.1119,86,999,1.000000,0
181,92.9488,-1.0936,112,999,1.000000,0
182,94.3190,90.8347,89,852,0.970239,0
183,93.5050,92.1731,102,534,0.791154,0
184,91.5216,92.5704,158,531,0.259448,0
185,94.5657,92.0477,86,764,0.925394,0
186,91.4078,-1.1445,159,999,1.000000,0
187,91.4904,92.1642,157,878,0.337646,0
188,94.5357,-1.1591,86,999,1.000000,0
189,90.6874,92.2145,159,801,0.178423,0
190,94.4456,90.1809,87,897,0.986138,0
191,94.2559,92.5230,90,609,0.849790,0
192,94.3761,-1.1019,88,999,1.000000,0
193,94.2540,91.3129,90,695,0.949842,0
194,94.5743,91.9568,86,803,0.931980,0
195,91.4976,91.6627,157,539,0.458803,0
196,94.3242,-8.7114,89,999,1.000000,0
197,94.3203,90.0755,89,974,0.985864,0
198,90.8817,90.0583,158,781,0.694958,0
199,94.4473,92.7300,87,456,0.847790,1
