pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
78,94.6106,92.1358,86,954,0.922355,0
79,94.0554,89.6151,93,554,0.988345,0
80,91.5933,92.0653,157,535,0.384142,1
81,94.6060,91.9005,86,613,0.937353,0
82,91.3737,92.2039,157,457,0.303608,0
83,94.4445,92.4881,87,686,0.876137,0
84,94.6077,91.6634,86,622,0.949993,0
85,94.6148,85.5801,86,974,0.999881,0
86,93.8062,92.5847,97,458,0.772318,1
87,94.1235,-1.0939,92,999,1.000000,0
88,94.2543,91.9646,90,536,0.908018,0
89,93.9996,-1.1200,94,999,1.000000,0
90,94.5897,91.8290,86,620,0.940517,0
91,93.4069,92.5037,104,608,0.711605,1
92,94.3277,-3.7166,89,999,1.000000,0
93,94.4449,90.8401,87,890,0.973527,0
94,94.4471,92.1934,87,801,0.904965,0
95,94.6231,91.9508,86,879,0.935368,0
96,91.3691,92.6379,159,533,0.219468,1
97,91.5837,92.7174,157,454,0.243493,0
98,94.3719,92.0353,88,764,0.911858,0
99,94.2520,-2.7963,90,999,1.000000,0
100,94.3876,-3.6882,88,999,1.000000,0
101,91.5550,-1.1969,157,999,1.000000,0
102,91.0177,92.5139,158,611,0.182985,1
103,94.6220,89.1951,86,901,0.995623,0
104,93.9251,92.0738,95,535,0.864271,0
105,93.9286,92.1111,95,993,0.860269,1
106,91.5868,89.3293,157,633,0.905293,0
107,91.4215,92.4118,159,762,0.270867,1
108,91.5020,89.3063,157,786,0.899859,0
109,93.5006,91.6287,102,920,0.866681,0
110,94.5927,90.6981,87,557,0.980053,0
111,94.2589,91.1386,90,552,0.957723,0
112,94.5525,91.2147,86,924,0.965702,0
113,91.5742,92.1993,157,457,0.348609,1
114,93.9289,92.3355,95,840,0.831093,1
115,91.5926,91.5831,157,463,0.502379,1
116,94.5320,92.4182,86,455,0.892231,0
117,94.1290,-1.0971,92,999,1.000000,0
118,94.5312,92.3975,86,532,0.894128,0
119,94.5866,-1.6887,86,999,1.000000,0
120,91.5913,91.8987,157,998,0.423748,0
121,90.5541,87.8447,160,989,0.937579,0
122,94.4454,-1.1190,87,999,1.000000,0
123,94.5521,91.5246,86,807,0.953798,0
124,91.5894,92.5573,157,610,0.275288,1
125,91.5317,90.3546,157,933,0.764426,0
126,93.5053,-1.1076,102,999,1.000000,0
127,94.3801,-2.7547,88,999,1.000000,0
128,94.5816,92.5228,87,608,0.886836,0
129,90.5611,92.2658,160,839,0.153847,1
130,94.5926,88.1746,87,720,0.998371,0
131,94.3163,92.2415,89,839,0.888433,0
132,94.5590,-8.0549,86,999,1.000000,0
133,94.4497,89.3211,87,900,0.994110,0
134,94.2541,92.6683,90,531,0.830022,0
135,93.7405,92.5061,98,611,0.774590,0
136,94.5793,-4.8057,87,999,1.000000,0
137,94.5846,-1.2790,86,999,1.000000,0
138,91.2260,89.9676,161,973,0.778753,0
139,90.6459,91.9745,159,770,0.209387,1
140,91.5139,89.1756,157,558,0.911999,0
141,91.4983,-1.3121,157,999,1.000000,0
142,90.4315,91.7807,162,461,0.205998,1
143,90.6414,92.0943,159,458,0.189545,0
144,94.5625,-4.8441,86,999,1.000000,0
145,90.1256,-1.1347,170,999,1.000000,0
146,91.5234,92.0652,158,840,0.367753,1
147,92.8325,92.3646,114,609,0.614886,1
148,94.5477,91.5591,86,540,0.952057,0
149,91.4707,91.9106,157,689,0.391756,1
150,93.5716,92.0187,101,845,0.825325,0
151,94.4454,89.3872,87,709,0.993683,0
152,94.4456,92.5984,87,609,0.863798,0
153,94.3801,91.9149,88,543,0.921665,0
154,94.4455,88.6047,87,982,0.997102,0
155,94.4456,-1.8461,87,999,1.000000,0
156,90.8677,91.7278,158,919,0.297329,1
157,94.3185,92.4514,89,687,0.866115,1
158,94.4445,-4.9015,87,999,1.000000,0
159,93.8620,91.6971,96,615,0.897050,0
160,94.3736,92.0623,88,840,0.909809,0
161,94.6062,-1.4871,86,999,1.000000,0
162,91.4166,85.7002,157,897,0.996719,0
163,90.4123,-1.1349,163,999,1.000000,0
164,91.5450,92.1483,157,916,0.353595,1
165,94.6395,-1.0934,86,999,1.000000,0
166,94.5368,92.2177,86,763,0.910448,1
167,91.5936,87.3144,157,956,0.986336,0
168,94.3869,91.3996,88,777,0.951996,0
169,94.4454,92.1049,87,878,0.912173,1
170,91.3039,90.2061,160,781,0.749835,0
171,91.4511,92.5521,157,531,0.249550,1
172,94.6516,92.7663,86,455,0.868215,0
173,94.5635,91.4086,86,694,0.959101,0
174,94.5460,91.7190,86,767,0.944117,0
175,94.5813,92.4092,87,532,0.897716,0
176,94.4445,87.4902,87,726,0.999046,0
177,91.5930,-4.6028,157,999,1.000000,0
178,94.1973,-1.8184,91,999,1.000000,0
179,91.4577,92.2018,157,878,0.322113,1
180,90.6364,-1.0934,159,999,1.000000,0
181,93.8718,-1.1235,96,999,1.000000,0
182,94.3735,-1.1779,88,999,1.000000,0
183,91.2397,92.0895,158,458,0.299481,1
184,94.5839,89.3659,86,633,0.994611,0
185,91.5615,-1.3075,157,999,1.000000,0
186,94.5386,92.2629,86,686,0.906842,0
187,93.9269,91.9373,95,841,0.879699,0
188,91.4170,90.2904,159,704,0.755198,0
189,94.3122,-1.2350,89,999,1.000000,0
190,94.4481,92.1802,87,763,0.906182,0
191,91.2987,89.8808,160,782,0.805013,1
192,93.6813,91.7626,99,538,0.871990,0
193,91.5021,88.1635,158,910,0.965730,0
194,94.5458,85.4663,86,595,0.999886,0
195,94.2660,-1.0985,90,999,1.000000,0
196,91.4046,-11.0622,159,999,1.000000,0
197,91.4995,87.7716,157,990,0.976521,0
198,91.5123,90.7387,158,701,0.684299,0
199,94.6217,88.1439,86,567,0.998465,0
