pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
65,-248.9581,-711.0667,200,200,1.000000,0
66,-265.4487,-636.2802,200,200,1.000000,0
67,-927.8322,-713.7268,200,200,0.000000,1
68,-250.2362,-635.0824,200,200,1.000000,0
69,-131.6293,-898.6602,200,200,1.000000,0
70,-1.6223,-654.8066,200,200,1.000000,0
71,-397.2813,-780.1010,200,200,1.000000,0
72,-1024.6617,-790.6079,200,200,0.000000,1
73,-306.6546,-773.0295,200,200,1.000000,0
74,-372.3987,-629.8083,200,200,1.000000,0
75,-266.0447,-861.7838,200,200,1.000000,0
76,-247.1285,-638.4063,200,200,1.000000,0
77,-243.6205,-644.2833,200,200,1.000000,0
78,-265.5531,-1025.1579,200,200,1.000000,0
79,-312.7029,-551.8659,200,200,1.000000,0
80,-129.6423,-791.1311,200,200,1.000000,0
81,-271.5977,-644.7178,200,200,1.000000,0
82,-123.9438,-843.7528,200,200,1.000000,0
83,-243.5358,-728.7251,200,200,1.000000,0
84,-127.9722,-652.7236,200,200,1.000000,0
85,-136.5123,-585.3882,200,200,1.000000,0
86,-131.7236,-771.1773,200,200,1.000000,0
87,-129.6874,-646.4244,200,200,1.000000,0
88,-395.9011,-646.9478,200,200,1.000000,0
89,-306.2152,-653.5993,200,200,1.000000,0
90,-387.4559,-515.7756,200,200,1.000000,0
91,-127.3442,-949.4457,200,200,1.000000,0
92,-124.2453,-385.7696,200,200,1.000000,0
93,-1.5176,-644.8067,200,200,1.000000,0
94,-310.2180,-522.8076,200,200,1.000000,0
95,-123.6273,-608.3982,200,200,1.000000,0
96,-121.3221,-765.2717,200,200,1.000000,0
97,-2.7585,-665.4698,200,200,1.000000,0
98,-2.0887,-772.3629,200,200,1.000000,0
99,-267.5070,-639.6593,200,200,1.000000,0
100,-1.6287,-515.2696,200,200,1.000000,0
101,-1.6022,-640.1346,200,200,1.000000,0
102,-240.0565,-724.4175,200,200,1.000000,0
103,-1003.5882,-955.7203,200,200,0.000000,1
104,-945.3159,-972.2674,200,200,1.000000,0
105,-127.2259,-643.1446,200,200,1.000000,0
106,-132.4433,-513.7051,200,200,1.000000,0
107,-131.1720,-653.5704,200,200,1.000000,0
108,-125.7753,-936.2793,200,200,1.000000,0
109,-131.5582,-644.6372,200,200,1.000000,0
110,-127.6634,-903.1594,200,200,1.000000,0
111,-251.5269,-988.3650,200,200,1.000000,0
112,-126.1165,-573.7886,200,200,1.000000,0
113,-293.2983,-649.2590,200,200,1.000000,0
114,-321.4120,-687.9899,200,200,1.000000,0
115,-260.0658,-735.0141,200,200,1.000000,0
116,-2.4829,-657.3069,200,200,1.000000,0
117,-265.7003,-515.7373,200,200,1.000000,0
118,-310.5650,-631.3795,200,200,1.000000,0
119,-130.7969,-654.0982,200,200,1.000000,0
120,-124.0330,-862.8795,200,200,1.000000,0
121,-1028.4337,-641.3291,200,200,0.000000,1
122,-907.7848,-778.8337,200,200,0.000000,1
123,-1.6913,-783.6909,200,200,1.000000,0
124,-355.6309,-813.8341,200,200,1.000000,0
125,-1027.6789,-810.7234,200,200,0.000000,1
126,-1.3999,-664.7173,200,200,1.000000,0
127,-127.1626,-513.7693,200,200,1.000000,0
128,-259.3240,-782.9714,200,200,1.000000,0
129,-266.6660,-870.0109,200,200,1.000000,0
130,-1.5607,-876.8036,200,200,1.000000,0
131,-119.5373,-651.6899,200,200,1.000000,0
132,-404.3681,-582.3144,200,200,1.000000,0
133,-1.6389,-584.4505,200,200,1.000000,0
134,-279.4538,-577.4814,200,200,1.000000,0
135,-1.4530,-573.7753,200,200,1.000000,0
136,-252.5359,-578.1534,200,200,1.000000,0
137,-132.3076,-558.2283,200,200,1.000000,0
138,-127.3524,-517.5638,200,200,1.000000,0
139,-126.9099,-646.3956,200,200,1.000000,0
140,-130.2109,-537.8736,200,200,1.000000,0
141,-271.8518,-492.5366,200,200,1.000000,0
142,-339.7002,-774.1994,200,200,1.000000,0
143,-1018.8377,-824.1990,200,200,0.000000,1
144,-814.2922,-877.1365,200,200,1.000000,0
145,-263.6743,-754.6305,200,200,1.000000,0
146,-385.7539,-999.0902,200,200,1.000000,0
147,-128.9791,-559.9951,200,200,1.000000,0
148,-130.8780,-849.5454,200,200,1.000000,0
149,-133.4590,-642.1985,200,200,1.000000,0
150,-250.0318,-518.6234,200,200,1.000000,0
151,-2.1323,-513.7110,200,200,1.000000,0
152,-130.4463,-512.8716,200,200,1.000000,0
153,-365.0524,-642.9955,200,200,1.000000,0
154,-128.1606,-775.6528,200,200,1.000000,0
155,-373.4121,-649.9195,200,200,1.000000,0
156,-497.4226,-913.9666,200,200,1.000000,0
157,-3.4572,-768.8980,200,200,1.000000,0
158,-266.6925,-529.5921,200,200,1.000000,0
159,-360.2083,-560.0364,200,200,1.000000,0
160,-1021.6019,-653.2422,200,200,0.000000,1
161,-1.7444,-681.0963,200,200,1.000000,0
162,-1.6149,-864.6402,200,200,1.000000,0
163,-133.8273,-919.1885,200,200,1.000000,0
164,-252.7944,-516.6908,200,200,1.000000,0
165,-126.8632,-866.3041,200,200,1.000000,0
166,-261.9801,-778.9889,200,200,1.000000,0
167,-122.5495,-521.0559,200,200,1.000000,0
168,-134.9856,-642.3802,200,200,1.000000,0
169,-128.9734,-581.4787,200,200,1.000000,0
170,-125.8365,-834.1102,200,200,1.000000,0
171,-125.0581,-824.5946,200,200,1.000000,0
172,-3.6974,-797.3442,200,200,1.000000,0
173,-259.1296,-859.7333,200,200,1.000000,0
174,-1048.2679,-650.3765,200,200,0.000000,1
175,-125.6803,-647.2131,200,200,1.000000,0
176,-126.4036,-647.9553,200,200,1.000000,0
177,-129.4984,-701.1695,200,200,1.000000,0
178,-391.7589,-896.3257,200,200,1.000000,0
179,-128.1891,-905.6525,200,200,1.000000,0
180,-137.9205,-644.5326,200,200,1.000000,0
181,-1.8575,-767.3782,200,200,1.000000,0
182,-250.2031,-787.8608,200,200,1.000000,0
183,-329.2204,-766.0772,200,200,1.000000,0
184,-124.2257,-531.9325,200,200,1.000000,0
185,-125.3340,-851.2422,200,200,1.000000,0
186,-133.2895,-682.3072,200,200,1.000000,0
187,-249.9040,-526.0890,200,200,1.000000,0
188,-128.1104,-619.0004,200,200,1.000000,0
189,-127.1336,-517.7129,200,200,1.000000,0
190,-363.7997,-508.3445,200,200,1.000000,0
191,-248.6349,-805.8250,200,200,1.000000,0
192,-257.1431,-645.3876,200,200,1.000000,0
193,-916.2515,-515.9635,200,200,0.000000,1
194,-125.5541,-769.6974,200,200,1.000000,0
195,-119.5893,-821.9752,200,200,1.000000,0
196,-304.5053,-876.4387,200,200,1.000000,0
197,-129.0156,-829.7433,200,200,1.000000,0
198,-131.0901,-873.6287,200,200,1.000000,0
199,-266.3627,-552.7922,200,200,1.000000,0
