pair_id,R_tau1,R_tau2,len_tau1,len_tau2,p_tau1_preferred,preferred
57,94.5448,-6.3340,86,999,1.000000,0
58,93.1251,-1.3099,109,999,1.000000,0
59,94.3236,-1.1220,89,999,1.000000,0
60,94.0677,92.4270,93,455,0.837628,0
61,94.4448,-1.1211,87,999,1.000000,0
62,94.3138,89.1660,89,711,0.994221,0
63,94.1231,89.1079,92,864,0.993408,0
64,94.1314,92.0044,92,612,0.893497,1
65,94.4452,91.7262,87,767,0.938139,0
66,91.2300,-7.9524,161,999,1.000000,0
67,94.1260,-1.5829,92,999,1.000000,0
68,91.4778,-1.3201,158,999,1.000000,0
69,94.6375,-1.1783,86,999,1.000000,0
70,91.4733,92.0969,158,458,0.348955,1
71,94.6445,-1.1945,86,999,1.000000,0
72,93.9271,-1.0934,95,999,1.000000,0
73,93.9299,-1.1127,95,999,1.000000,0
74,91.5935,91.5099,157,693,0.520882,0
75,94.5727,90.1712,86,973,0.987890,0
76,94.5310,91.5933,86,616,0.949680,0
77,94.6094,-4.6790,86,999,1.000000,0
78,93.2834,-1.6505,106,999,1.000000,0
79,94.4472,-1.1150,87,999,1.000000,0
80,91.2849,-3.4825,160,999,1.000000,0
81,93.9943,92.3319,94,801,0.840561,1
82,94.4505,91.5843,87,463,0.946150,0
83,93.4947,92.3164,102,456,0.764647,1
84,91.5933,92.6005,157,608,0.267541,1
85,94.6078,90.9176,86,623,0.975642,0
86,91.3926,-1.5294,157,999,1.000000,0
87,94.3923,-1.3039,88,999,1.000000,0
88,94.4456,-1.2181,87,999,1.000000,0
89,94.3850,92.1125,88,611,0.906571,0
90,94.1302,91.3213,92,847,0.943153,0
91,94.3116,92.5029,89,686,0.859201,0
92,94.5294,92.0225,86,845,0.924625,0
93,91.5456,92.7756,157,455,0.226189,1
94,94.5613,89.2479,86,901,0.995099,0
95,91.0371,92.7301,158,453,0.155387,1
96,92.6562,91.9216,117,960,0.675807,0
97,91.2960,86.6339,160,735,0.990641,0
98,94.5355,91.7334,86,805,0.942787,0
99,94.6154,-1.5907,86,999,1.000000,0
100,91.5899,92.0825,157,995,0.379274,1
101,91.5374,91.9692,157,879,0.393706,1
102,93.1739,-1.5381,108,999,1.000000,0
103,91.5107,92.4409,158,685,0.282890,1
104,94.5612,91.9892,86,955,0.929036,0
105,94.2507,-4.1949,90,999,1.000000,0
106,94.5594,90.1184,86,858,0.988353,0
107,90.2596,92.6682,167,457,0.082518,1
108,93.2303,91.2258,107,779,0.881259,0
109,94.4454,92.7479,87,455,0.845207,1
110,94.5557,91.9765,86,808,0.929508,0
111,90.9664,89.8008,158,859,0.762341,1
112,94.4456,85.8836,87,819,0.999809,0
113,94.5340,92.1881,86,801,0.912605,1
114,94.5502,-8.2743,86,999,1.000000,0
115,94.3198,-1.1219,89,999,1.000000,0
116,94.3796,91.9877,88,459,0.916202,0
117,90.5601,-1.1893,160,999,1.000000,0
118,94.1288,91.9811,92,879,0.895454,0
119,94.3759,90.7395,88,701,0.974330,0
120,94.2638,92.4445,90,532,0.860481,0
121,93.7981,88.1282,97,720,0.996563,0
122,94.4447,90.3255,87,627,0.984003,0
123,94.4454,91.1395,87,818,0.964630,0
124,93.6105,-7.1172,100,999,1.000000,0
125,94.5964,-1.2217,86,999,1.000000,0
126,94.1268,-8.0668,92,999,1.000000,0
127,94.5344,-1.4880,86,999,1.000000,0
128,93.7353,91.7762,98,461,0.876426,0
129,93.9365,92.3698,95,764,0.827312,0
130,93.9337,-1.1060,95,999,1.000000,0
131,94.4464,-5.7885,87,999,1.000000,0
132,91.2366,91.2179,158,924,0.504677,1
133,91.5595,-4.9971,157,999,1.000000,0
134,94.3271,89.2711,89,786,0.993669,0
135,94.6529,92.0844,86,458,0.928804,0
136,94.5360,-3.2141,86,999,1.000000,0
137,93.6289,91.9956,100,917,0.836618,0
138,93.4490,-1.5787,103,999,1.000000,0
139,94.1341,92.5671,92,454,0.827352,1
140,90.5539,-1.1331,160,999,1.000000,0
141,91.3983,90.3908,157,549,0.732512,0
142,94.3818,-9.1110,88,999,1.000000,0
143,94.5346,91.9218,86,689,0.931684,1
144,91.2448,91.9764,158,917,0.324829,0
145,94.5429,-1.3295,86,999,1.000000,0
146,92.5818,92.2937,118,533,0.571531,0
147,94.1886,-1.3150,91,999,1.000000,0
148,94.5313,-1.0990,86,999,1.000000,0
149,94.3774,88.8726,88,980,0.995949,0
150,91.3239,-1.4321,160,999,1.000000,0
151,94.2533,92.2565,90,686,0.880453,1
152,93.9887,-1.0963,94,999,1.000000,0
153,90.4903,-1.0965,161,999,1.000000,0
154,94.5370,-7.6402,86,999,1.000000,0
155,94.5368,91.6282,86,806,0.948273,0
156,91.4097,91.6504,159,774,0.440120,0
157,93.3987,-1.3232,104,999,1.000000,0
158,94.3725,-4.0645,88,999,1.000000,0
159,90.5576,90.5394,160,627,0.504555,1
160,91.5830,90.0807,157,830,0.817913,0
161,94.5827,92.3840,87,537,0.900135,0
162,91.5722,-1.1211,157,999,1.000000,0
163,91.5926,-9.1868,157,999,1.000000,0
164,94.5780,-4.0881,86,999,1.000000,0
165,91.5504,-1.2361,157,999,1.000000,0
166,93.8046,92.5086,97,611,0.785157,1
167,91.3672,89.5797,159,860,0.856612,0
168,94.4514,91.9607,87,879,0.923493,1
169,93.7450,92.7173,98,453,0.736461,0
170,94.3806,91.1068,88,621,0.963520,0
171,94.1208,-1.3905,92,999,1.000000,0
172,94.3762,89.8997,88,782,0.988754,0
173,93.1783,92.7054,108,456,0.616053,0
174,94.6253,-1.4073,86,999,1.000000,0
175,94.6455,92.1014,86,995,0.927174,0
176,91.1868,91.4235,158,884,0.441091,0
177,94.5795,91.4923,87,617,0.956359,0
178,93.9366,-1.1332,95,999,1.000000,0
179,93.6797,-5.3172,99,999,1.000000,0
180,90.6604,-1.3711,159,999,1.000000,0
181,94.4446,88.3728,87,718,0.997698,0
182,94.5306,92.1175,86,806,0.917823,0
183,94.1274,92.4398,92,455,0.843908,0
184,94.3285,89.5416,89,784,0.991731,0
185,94.5354,-8.7407,86,999,1.000000,0
186,90.9458,92.5572,158,608,0.166401,1
187,91.3675,91.7793,157,461,0.398470,0
188,90.3973,91.9377,164,884,0.176486,1
189,93.9994,91.6645,94,622,0.911722,0
190,94.5464,-8.7017,86,999,1.000000,0
191,94.4454,-7.4745,87,999,1.000000,0
192,94.3243,-4.1030,89,999,1.000000,0
193,91.0647,92.4220,158,532,0.204680,1
194,94.5433,-1.1062,86,999,1.000000,0
195,94.1212,-1.3529,92,999,1.000000,0
196,94.3158,-1.0965,89,999,1.000000,0
197,94.4457,-1.1121,87,999,1.000000,0
198,94.4483,92.4294,87,532,0.882763,0
199,94.5772,90.5510,86,703,0.982470,0
200,91.5855,92.1422,157,919,0.364320,0
201,91.3836,91.8358,159,880,0.388840,0
202,93.5125,-5.8701,102,999,1.000000,0
203,91.4207,92.3148,157,840,0.290265,0
204,94.1289,-1.4519,92,999,1.000000,0
205,94.5444,-1.1524,86,999,1.000000,0
206,94.5772,-4.4711,86,999,1.000000,0
207,93.1373,90.4393,109,712,0.936910,0
208,94.1345,90.4347,92,627,0.975869,0
209,94.1915,92.4125,91,532,0.855570,0
210,94.4486,91.9712,87,770,0.922542,0
211,94.4468,-4.7397,87,999,1.000000,0
212,93.7379,-2.2493,98,999,1.000000,0
213,94.1889,-6.5237,91,999,1.000000,0
214,94.3216,-4.2468,89,999,1.000000,0
215,94.1899,-1.6752,91,999,1.000000,0
216,91.5526,92.1992,157,457,0.343750,1
217,90.7230,-10.9313,159,999,1.000000,0
218,94.5745,-1.2537,86,999,1.000000,0
219,93.2952,-1.1401,106,999,1.000000,0
220,94.4457,-1.0988,87,999,1.000000,0
221,91.5918,92.3447,157,609,0.320194,1
222,93.1269,92.3794,109,802,0.678624,0
223,94.5610,91.9717,86,879,0.930168,0
224,94.2612,92.1144,90,919,0.895363,0
225,94.5446,-1.3418,86,999,1.000000,0
226,94.5763,-1.4662,86,999,1.000000,0
227,94.1872,92.2971,91,456,0.868759,0
228,94.5804,-4.7250,87,999,1.000000,0
229,93.8670,92.0587,96,465,0.859154,0
230,90.6575,-1.1587,159,999,1.000000,0
231,94.5935,88.6998,87,867,0.997251,0
232,94.5823,-1.1159,87,999,1.000000,0
233,94.1933,92.3729,91,461,0.860603,0
234,94.5319,-1.1907,86,999,1.000000,0
235,93.6148,92.4450,100,532,0.763110,0
236,91.5871,87.9520,157,988,0.974297,0
237,93.9293,89.1295,95,711,0.991836,0
238,91.2327,92.4318,161,455,0.231632,0
239,94.4465,92.2426,87,801,0.900600,0
240,94.5445,-1.1153,86,999,1.000000,0
241,91.3637,-1.1077,157,999,1.000000,0
242,91.9026,-8.7438,128,999,1.000000,0
243,94.3859,90.4510,88,932,0.980828,0
244,94.3889,-1.2830,88,999,1.000000,0
245,94.3926,-1.1788,88,999,1.000000,0
246,94.4506,90.4594,87,780,0.981857,0
247,94.5374,89.5508,86,555,0.993217,0
248,94.2603,91.9740,90,917,0.907734,0
249,90.4467,92.5407,162,454,0.109681,1
250,94.4446,92.2859,87,533,0.896474,0
251,94.1294,-6.0445,92,999,1.000000,0
252,94.3762,92.7269,88,454,0.838784,0
253,94.2510,91.6798,90,462,0.928986,0
254,90.4897,-1.2497,161,999,1.000000,0
255,94.0039,91.8484,94,880,0.896184,0
256,90.6387,-7.3367,159,999,1.000000,0
257,94.3157,92.4145,89,455,0.870023,0
258,94.6097,91.1219,86,773,0.970338,1
259,94.4452,92.3011,87,533,0.895113,0
260,94.3763,91.8247,88,766,0.927680,0
261,94.1856,90.5778,91,482,0.973603,0
262,94.2549,92.3563,90,801,0.869741,0
263,90.6837,92.0891,159,458,0.196964,1
264,94.3144,92.1188,89,611,0.899853,0
265,90.6341,-4.8368,159,999,1.000000,0
266,94.6181,92.3090,86,765,0.909631,0
267,94.1870,-1.4190,91,999,1.000000,0
268,94.6412,-1.0941,86,999,1.000000,0
269,94.4471,-8.7073,87,999,1.000000,0
270,94.1269,89.5189,92,937,0.990127,0
271,91.5935,87.5641,157,916,0.982527,0
272,94.5779,91.5832,86,463,0.952336,1
273,90.2167,-1.0936,168,999,1.000000,0
274,91.5456,92.6280,157,533,0.253056,0
275,94.5567,-3.4064,86,999,1.000000,0
276,91.3768,92.1150,157,957,0.323391,1
277,93.5566,90.6944,101,549,0.945947,0
278,91.5136,92.2403,157,839,0.325911,1
279,94.4518,91.8839,87,460,0.928768,0
280,94.1946,-1.0943,91,999,1.000000,0
281,94.3888,92.2356,88,615,0.895965,0
282,94.5619,90.0583,86,934,0.989053,0
283,91.2739,92.0461,158,807,0.316017,0
284,91.5872,91.8737,157,956,0.428848,1
285,91.5680,87.5194,157,726,0.982853,0
286,92.7716,91.3105,115,999,0.811693,0
287,94.6289,-4.6082,86,999,1.000000,0
288,94.5714,-1.2981,86,999,1.000000,0
289,91.4985,92.3994,157,762,0.288860,0
290,94.1982,91.8090,91,690,0.915997,0
291,91.4327,88.8333,157,561,0.930825,0
292,91.5932,91.5951,157,616,0.499533,0
293,94.4455,88.1483,87,796,0.998162,0
294,94.3231,92.4468,89,532,0.867180,0
295,94.3846,91.4597,88,541,0.949063,0
296,94.3184,-1.0996,89,999,1.000000,0
297,93.6225,86.3824,100,814,0.999283,0
298,91.0157,92.7898,158,453,0.145030,1
299,91.5925,92.1829,157,763,0.356555,1
300,91.5587,-4.2983,157,999,1.000000,0
301,93.0150,90.8395,111,890,0.898030,0
302,91.4018,92.3179,157,456,0.285760,1
303,93.6200,88.2811,100,909,0.995222,0
304,94.3756,89.1212,88,940,0.994802,0
305,93.9991,-1.1613,94,999,1.000000,0
306,94.4447,91.9640,87,536,0.922774,0
307,94.0573,85.5942,93,898,0.999789,0
308,94.0677,92.3552,93,839,0.847155,0
309,94.4453,-1.3029,87,999,1.000000,0
310,94.6361,89.8390,86,782,0.991813,0
311,94.4454,90.2293,87,704,0.985458,0
312,94.3831,86.8177,88,657,0.999482,0
313,94.1303,92.5681,92,531,0.826671,0
314,94.4457,91.7278,87,919,0.938080,0
315,90.7185,92.2289,144,610,0.180884,1
316,92.7844,87.2378,115,881,0.996114,0
317,91.0009,89.5005,158,975,0.817633,0
318,94.5309,89.5109,86,899,0.993438,0
319,94.6114,92.1177,86,993,0.923693,0
320,94.6146,92.3935,86,762,0.902128,0
321,94.4463,91.8849,87,460,0.928333,0
322,94.2555,-5.2480,90,999,1.000000,0
323,91.3967,90.5478,159,703,0.700323,1
324,94.5774,92.0865,87,882,0.923500,0
325,93.7349,90.3265,98,704,0.967963,0
326,94.4502,-8.7116,87,999,1.000000,0
327,93.8716,92.7893,96,453,0.746928,0
328,94.4446,-1.2951,87,999,1.000000,0
329,94.6468,91.6306,86,996,0.953302,0
330,93.9271,-8.7401,95,999,1.000000,0
331,93.3972,92.3479,104,763,0.740642,0
332,94.0636,89.8601,93,782,0.985276,0
333,94.4494,89.5504,87,555,0.992602,0
334,93.9991,89.2109,94,634,0.991741,0
335,88.9400,89.6798,187,492,0.323048,0
336,93.8696,89.0360,96,559,0.992105,0
337,91.5628,-1.1065,157,999,1.000000,0
338,93.5738,91.9695,101,536,0.832612,0
339,94.4501,92.6386,87,532,0.859536,0
340,94.1971,92.7641,91,454,0.807355,1
341,94.2562,91.6067,90,964,0.933983,0
342,94.2627,92.5653,90,608,0.845202,0
343,93.4630,92.7220,103,456,0.677210,0
344,94.3731,92.3053,88,456,0.887738,0
345,93.3545,92.7460,105,453,0.647602,0
346,94.4457,-1.1253,87,999,1.000000,0
347,94.5592,87.8553,86,799,0.998775,0
348,94.4456,-1.1675,87,999,1.000000,0
349,94.4446,-1.3205,87,999,1.000000,0
350,93.7464,89.4865,98,708,0.986073,0
351,94.5404,-1.3475,86,999,1.000000,0
352,91.5560,92.3673,157,762,0.307619,1
353,94.3140,-1.1176,89,999,1.000000,0
354,94.5322,-4.3981,86,999,1.000000,0
355,94.6477,88.8138,86,866,0.997082,0
356,91.5936,91.0267,157,774,0.638045,1
357,94.1354,89.8436,92,782,0.986505,0
358,91.2768,-8.0961,160,999,1.000000,0
359,94.0552,87.3725,93,651,0.998749,0
360,91.1632,90.6457,158,854,0.626557,0
361,94.5543,-1.0980,86,999,1.000000,0
362,94.4478,91.5631,87,540,0.947086,0
363,94.3810,92.1440,88,687,0.903527,0
364,91.5063,91.4087,157,694,0.524388,1
365,90.5045,92.2250,161,801,0.151799,1
366,91.4178,91.0279,157,698,0.596272,0
367,93.6696,90.9284,99,927,0.939416,0
368,94.2501,91.5150,90,845,0.939063,1
369,94.6332,-1.1678,86,999,1.000000,0
370,93.7434,-1.0978,98,999,1.000000,0
371,91.5028,-7.7569,157,999,1.000000,0
372,94.2603,90.3241,90,941,0.980851,0
373,94.6026,92.3703,86,764,0.903114,0
374,94.5726,87.3231,86,918,0.999290,0
375,94.3217,-9.2880,89,999,1.000000,0
376,94.5731,92.3799,86,801,0.899639,1
377,94.3770,92.4118,88,455,0.877101,0
378,91.4902,90.6949,158,549,0.688956,0
379,90.4983,92.2380,161,842,0.149353,1
380,91.5838,91.8340,157,842,0.437761,1
381,94.3754,92.0266,88,993,0.912834,0
382,94.3183,-1.1586,89,999,1.000000,0
383,91.2931,92.2001,160,763,0.287616,1
384,94.0562,92.5383,93,610,0.820232,0
385,91.2448,-1.1586,158,999,1.000000,0
386,94.4448,88.5222,87,793,0.997329,0
387,94.5403,90.7494,86,891,0.977923,0
388,90.6782,91.1708,159,544,0.379281,1
389,94.0621,92.1298,93,687,0.873505,0
390,94.3816,88.8087,88,790,0.996215,0
391,93.9296,-1.2115,95,999,1.000000,0
392,94.5985,-1.1007,87,999,1.000000,0
393,91.1965,92.0856,158,458,0.291290,1
394,94.0042,92.7484,94,455,0.778294,0
395,94.5954,89.9459,86,973,0.990524,0
396,91.3836,-1.2713,159,999,1.000000,0
397,90.9605,-1.0973,158,999,1.000000,0
398,94.2489,92.7338,90,456,0.819809,1
399,94.5960,-8.7192,86,999,1.000000,0
400,93.6883,92.3453,99,840,0.792995,0
401,91.4814,-7.9149,158,999,1.000000,0
402,90.6732,92.5656,159,609,0.130975,1
403,94.6149,-1.0975,86,999,1.000000,0
404,94.2644,-4.0824,90,999,1.000000,0
405,90.3571,92.5648,164,609,0.099061,1
406,94.3897,89.4345,88,976,0.993003,0
407,93.9288,-1.2074,95,999,1.000000,0
408,94.4467,91.7442,87,545,0.937178,0
409,94.5867,91.0298,87,850,0.972264,0
410,94.4461,90.7403,87,853,0.976010,0
411,94.0681,91.2019,93,620,0.946149,0
412,94.5587,92.2754,86,841,0.907478,0
413,94.5821,91.8431,87,880,0.939290,0
414,94.4457,87.3462,87,804,0.999175,0
415,94.3172,92.6415,89,531,0.842347,0
416,91.4463,92.4736,157,685,0.263613,1
417,94.2637,92.5684,90,531,0.844919,0
418,91.4158,92.6628,159,531,0.223211,1
419,94.5413,90.0710,86,858,0.988685,0
420,94.6342,92.0123,86,993,0.932260,0
421,94.3729,92.3189,88,765,0.886345,0
422,94.3916,90.2595,88,828,0.984203,0
423,91.2770,-1.1128,158,999,1.000000,0
424,94.4448,92.7498,87,453,0.844877,0
425,94.0039,87.5712,94,878,0.998395,0
426,94.6106,-6.9040,86,999,1.000000,0
427,94.1256,-10.6945,92,999,1.000000,0
428,94.3144,92.2039,89,457,0.891926,0
429,91.4015,-1.4215,157,999,1.000000,0
430,93.3540,-1.4777,105,999,1.000000,0
431,93.5515,92.6002,101,458,0.721395,0
432,93.7326,-1.1672,98,999,1.000000,0
433,94.4476,-2.4397,87,999,1.000000,0
434,94.2593,-1.1274,90,999,1.000000,0
435,91.4197,90.8227,159,624,0.644963,0
436,94.3809,90.9286,88,699,0.969299,0
437,93.4973,-1.0980,102,999,1.000000,0
438,91.2690,91.3941,158,777,0.468748,0
439,94.4446,92.0565,87,993,0.915910,0
440,94.3175,91.3968,89,618,0.948861,0
441,94.5311,92.5900,86,458,0.874483,0
442,94.5580,91.9883,86,917,0.928885,0
443,92.9514,-7.9085,112,999,1.000000,0
444,91.4025,91.0255,157,964,0.593151,1
445,94.5709,-1.2270,86,999,1.000000,0
446,91.2162,-1.2049,161,999,1.000000,0
447,94.1866,92.5916,91,534,0.831319,1
448,91.5905,-1.1002,157,999,1.000000,0
449,91.2784,-3.4181,160,999,1.000000,0
450,94.2652,-1.1227,90,999,1.000000,0
451,91.5915,91.2149,157,696,0.593043,1
452,94.4476,92.2862,87,840,0.896727,0
453,94.5931,92.7864,86,455,0.858962,1
454,94.5652,-1.3118,86,999,1.000000,0
455,94.4453,92.1188,87,768,0.911046,0
456,91.4772,92.0920,157,458,0.350966,1
457,94.4448,-9.2349,87,999,1.000000,0
458,94.3743,91.4293,88,884,0.950024,0
459,93.6856,-5.7498,99,999,1.000000,0
460,89.6219,-11.5295,178,999,1.000000,0
461,94.0635,-5.0059,93,999,1.000000,0
462,94.4506,91.8096,87,772,0.933449,0
463,91.4734,90.1400,157,704,0.791403,1
464,91.4193,91.8676,159,956,0.389764,1
465,94.4448,-1.4225,87,999,1.000000,0
466,94.6432,-1.3008,86,999,1.000000,0
467,91.5194,88.1573,157,796,0.966499,0
468,93.8699,-2.7542,96,999,1.000000,0
469,91.0184,87.4527,158,727,0.972501,0
470,94.0634,92.0923,93,458,0.877728,0
471,94.3256,-1.7742,89,999,1.000000,0
472,90.3132,90.7285,166,625,0.397632,1
473,94.4486,-1.1193,87,999,1.000000,0
474,94.0587,-7.4080,93,999,1.000000,0
475,93.5679,-1.2704,101,999,1.000000,0
476,94.3114,89.2386,89,557,0.993774,0
477,91.5859,92.3930,157,801,0.308497,0
478,93.9897,-1.3147,94,999,1.000000,0
479,94.1348,-1.3762,92,999,1.000000,0
480,94.4450,90.0759,87,781,0.987496,0
481,93.6242,88.6144,100,639,0.993372,0
482,94.4465,92.1490,87,881,0.908669,0
483,93.5694,92.1620,101,843,0.803355,0
484,94.1240,92.3727,92,609,0.852117,0
485,93.6882,92.7652,99,453,0.715662,0
486,94.5571,-1.0985,86,999,1.000000,0
487,94.4485,-7.8530,87,999,1.000000,0
488,94.1328,91.4170,92,960,0.937952,0
489,93.8659,-1.1421,96,999,1.000000,0
490,91.4129,89.6705,157,898,0.850984,0
491,94.3787,-1.1141,88,999,1.000000,0
492,91.1315,92.3088,158,456,0.235540,0
493,94.6097,91.7096,86,691,0.947850,0
494,94.5915,91.7282,87,881,0.945999,0
495,91.4135,92.0718,157,995,0.341118,1
496,94.3891,90.7284,88,625,0.974929,0
497,90.5553,91.5148,160,921,0.276984,1
498,91.2387,-1.1199,158,999,1.000000,0
499,94.4451,-2.5026,87,999,1.000000,0
500,94.4461,-1.6757,87,999,1.000000,0
501,91.5149,-1.1098,158,999,1.000000,0
502,94.5658,-1.1938,86,999,1.000000,0
503,94.5739,92.3339,86,839,0.903790,0
504,94.6317,87.7829,86,647,0.998940,0
505,94.6372,-1.1344,86,999,1.000000,0
506,94.1926,-1.8263,91,999,1.000000,0
507,91.5936,91.2231,157,772,0.591587,0
508,94.5578,92.1602,86,763,0.916646,1
509,94.5989,-1.1834,86,999,1.000000,0
510,94.3236,90.6460,89,854,0.975339,0
511,94.3755,-1.3696,88,999,1.000000,0
512,90.5601,-3.4713,160,999,1.000000,0
513,91.5514,89.3619,157,556,0.899296,0
514,91.5924,92.0647,157,840,0.384053,0
515,94.4506,92.3984,87,532,0.886164,0
516,91.5860,-5.5607,157,999,1.000000,0
517,94.5393,88.4033,86,984,0.997841,0
518,91.0391,90.6010,158,550,0.607819,0
519,90.9103,91.9554,158,841,0.260175,1
520,91.5073,92.5885,157,454,0.253286,1
521,94.3839,92.1635,88,878,0.902069,0
522,91.0245,-1.3307,158,999,1.000000,0
523,91.2249,90.9246,161,927,0.574510,0
524,94.4467,89.7131,87,568,0.991283,0
525,94.5720,92.1875,86,763,0.915638,0
526,94.3842,92.2816,88,801,0.891161,0
527,93.8715,-1.0941,96,999,1.000000,0
528,94.0657,-1.0993,93,999,1.000000,0
529,91.4002,92.1908,159,916,0.312056,1
530,94.3207,91.9801,89,459,0.912178,0
531,91.4062,90.3623,157,781,0.739587,0
532,93.3383,92.1058,105,611,0.774262,0
533,91.5823,-1.2150,157,999,1.000000,0
534,91.5917,-1.0978,157,999,1.000000,0
535,94.4445,84.9473,87,753,0.999925,0
536,91.5160,91.2236,157,772,0.572583,0
537,94.4455,92.1968,87,457,0.904536,1
538,94.5636,-1.5246,86,999,1.000000,0
539,91.5651,89.3083,157,557,0.905231,0
540,91.4621,92.3428,157,689,0.293050,1
541,93.9911,92.0953,94,458,0.869405,0
542,94.4460,-1.0934,87,999,1.000000,0
543,94.1938,89.5548,91,937,0.990425,0
544,94.3736,92.4873,88,686,0.868335,0
545,90.9956,91.5275,158,883,0.370073,1
546,94.0671,-1.3334,93,999,1.000000,0
547,91.4981,92.0042,157,612,0.376110,0
548,94.6054,-8.5694,86,999,1.000000,0
549,94.5840,-7.9488,86,999,1.000000,0
550,91.3669,92.2974,157,462,0.282816,1
551,94.5332,87.0797,86,578,0.999421,0
552,91.5357,91.8847,157,460,0.413612,0
553,93.9985,90.4014,94,627,0.973329,0
554,91.5936,91.4157,157,998,0.544369,0
555,94.6444,-1.1150,86,999,1.000000,0
556,94.5532,-1.1382,86,999,1.000000,0
557,91.5796,92.3926,157,801,0.307244,0
558,91.5808,-4.1029,157,999,1.000000,0
559,94.3851,92.7493,88,453,0.836964,0
560,94.2500,-1.0984,90,999,1.000000,0
561,94.5776,91.9124,86,960,0.934947,0
562,90.9893,92.5840,158,458,0.168726,1
563,94.4461,89.3810,87,633,0.993726,0
564,91.5936,91.4913,157,548,0.525568,1
565,94.5293,-1.3514,86,999,1.000000,0
566,94.4510,90.0734,87,551,0.987600,0
567,91.2612,92.7305,158,454,0.187047,0
568,94.2517,89.4823,90,785,0.991586,0
569,94.5626,88.6191,86,792,0.997384,0
570,94.0646,92.5402,93,531,0.821183,0
571,94.3792,92.7611,88,454,0.834536,0
572,93.9329,91.1234,95,849,0.943189,0
573,92.3808,-1.1126,121,999,1.000000,0
574,93.2847,-1.3336,106,999,1.000000,0
575,94.3728,90.4514,88,932,0.980573,0
576,94.6197,86.5400,86,660,0.999690,0
577,94.3910,91.8388,88,804,0.927722,0
578,93.6238,-1.6208,100,999,1.000000,0
579,91.3826,90.8231,159,624,0.636348,0
580,91.2152,91.4616,161,541,0.438722,1
581,91.4964,-1.5923,158,999,1.000000,0
582,94.5624,92.0993,86,840,0.921515,0
583,91.4498,-1.1882,157,999,1.000000,0
584,91.5883,88.9170,157,980,0.935312,0
585,94.5517,91.3222,86,771,0.961928,0
586,90.5055,91.3116,161,695,0.308736,1
587,94.3867,-1.2975,88,999,1.000000,0
588,93.9998,-1.2888,94,999,1.000000,0
589,94.3167,90.8436,89,890,0.969915,0
590,94.4453,91.2669,87,543,0.960012,0
591,94.6330,92.5187,86,608,0.892285,0
592,94.5559,-7.8502,86,999,1.000000,0
593,94.5365,91.2716,86,543,0.963204,0
594,94.2484,91.3129,90,695,0.949573,0
